,Column_name,Branches,Child_Columns,Depth,Target,Parent_Col,Parent_Branch
10,ProductCD,['H' 'R' 'W'],[],1,0.0,addr1,158.0
11,ProductCD,['C'],[],1,0.0,addr1,161.0
12,ProductCD,['C'],[],1,0.0,addr1,167.0
13,C2,3.0,"['ProductCD', 'card2']",1,,addr1,170.0
14,card2,"['100.0' '111.0' '158.0' '170.0' '181.0' '183.0' '194.0' '206.0' '233.0'
 '268.0' '270.0' '321.0' '343.0' '360.0' '390.0' '399.0' '404.0' '420.0'
 '441.0' '455.0' '494.0' '512.0' '514.0' '529.0' '555.0' '583.0']",[],1,0.0,addr1,177.0
15,card2,"['100.0' '111.0' '122.0' '127.0' '158.0' '161.0' '166.0' '170.0' '174.0'
 '194.0' '203.0' '205.0' '206.0' '212.0' '225.0' '237.0' '242.0' '268.0'
 '281.0' '300.0' '321.0' '327.0' '343.0' '360.0' '369.0' '390.0' '399.0'
 '403.0' '420.0' '428.0' '431.0' '470.0' '481.0' '490.0' '494.0' '502.0'
 '512.0' '514.0' '523.0' '529.0' '532.0' '543.0' '553.0' '555.0' '562.0'
 '571.0' '583.0']","['ProductCD', 'ProductCD', 'ProductCD', 'ProductCD', 'ProductCD', 'C6', 'ProductCD', 'ProductCD', 'ProductCD', 'ProductCD', 'ProductCD', 'ProductCD', 'ProductCD', 'ProductCD', 'card5', 'ProductCD', 'ProductCD', 'ProductCD', 'ProductCD', 'ProductCD', 'ProductCD', 'ProductCD', 'ProductCD', 'ProductCD', 'ProductCD', 'ProductCD', 'ProductCD', 'ProductCD', 'ProductCD', 'ProductCD', 'ProductCD', 'ProductCD', 'ProductCD', 'C13', 'ProductCD', 'ProductCD', 'ProductCD', 'ProductCD', 'ProductCD', 'ProductCD', 'ProductCD', 'ProductCD', 'TransactionAmt', 'ProductCD', 'ProductCD', 'ProductCD', 'ProductCD']",1,,addr1,181.0
16,C1,181.0,"['ProductCD', 'ProductCD']",1,,addr1,184.0
17,ProductCD,['C'],[],1,0.0,addr1,189.0
18,card2,"['102.0' '111.0' '113.0' '127.0' '143.0' '170.0' '194.0' '198.0' '203.0'
 '205.0' '206.0' '215.0' '225.0' '240.0' '264.0' '268.0' '269.0' '276.0'
 '280.0' '298.0' '300.0' '310.0' '321.0' '327.0' '330.0' '336.0' '339.0'
 '360.0' '369.0' '390.0' '399.0' '404.0' '453.0' '455.0' '462.0' '464.0'
 '470.0' '476.0' '478.0' '481.0' '484.0' '490.0' '512.0' '513.0' '514.0'
 '520.0' '528.0' '529.0' '532.0' '534.0' '543.0' '547.0' '553.0' '555.0'
 '562.0' '567.0' '572.0' '583.0']",[],1,0.0,addr1,191.0
19,ProductCD,['H' 'R' 'W'],[],1,0.0,addr1,194.0
20,ProductCD,['W'],[],1,0.0,addr1,201.0
21,card2,"['111.0' '161.0' '174.0' '194.0' '225.0' '247.0' '269.0' '275.0' '290.0'
 '298.0' '302.0' '310.0' '321.0' '343.0' '350.0' '387.0' '464.0' '490.0'
 '512.0' '517.0' '533.0' '543.0' '553.0' '555.0' '567.0' '583.0']",[],1,0.0,addr1,203.0
22,card2,"['100.0' '111.0' '122.0' '127.0' '140.0' '170.0' '173.0' '174.0' '194.0'
 '198.0' '201.0' '205.0' '206.0' '207.0' '215.0' '216.0' '219.0' '225.0'
 '231.0' '236.0' '246.0' '264.0' '268.0' '286.0' '298.0' '299.0' '310.0'
 '320.0' '321.0' '325.0' '327.0' '360.0' '361.0' '363.0' '369.0' '382.0'
 '390.0' '395.0' '399.0' '404.0' '414.0' '417.0' '418.0' '424.0' '429.0'
 '433.0' '434.0' '442.0' '453.0' '455.0' '470.0' '476.0' '477.0' '478.0'
 '487.0' '490.0' '494.0' '512.0' '513.0' '514.0' '520.0' '529.0' '543.0'
 '544.0' '551.0' '553.0' '554.0' '555.0' '561.0' '562.0' '563.0' '564.0'
 '565.0' '567.0' '572.0' '583.0' '596.0']",[],1,0.0,addr1,204.0
23,ProductCD,['H' 'R' 'W'],[],1,0.0,addr1,205.0
24,ProductCD,['C'],[],1,1.0,addr1,216.0
25,ProductCD,['C'],[],1,0.0,addr1,217.0
26,ProductCD,['C'],[],1,0.0,addr1,218.0
27,card5,['102.0' '118.0' '137.0' '162.0' '166.0' '202.0' '219.0' '226.0'],"['ProductCD', 'ProductCD', 'ProductCD', 'card2', 'ProductCD', 'ProductCD', 'TransactionAmt', 'ProductCD']",1,,addr1,220.0
28,ProductCD,['C'],[],1,0.0,addr1,221.0
29,card2,"['100.0' '111.0' '122.0' '143.0' '160.0' '170.0' '181.0' '191.0' '194.0'
 '199.0' '216.0' '225.0' '260.0' '264.0' '310.0' '321.0' '343.0' '346.0'
 '360.0' '369.0' '399.0' '404.0' '445.0' '453.0' '470.0' '480.0' '490.0'
 '494.0' '512.0' '514.0' '529.0' '555.0' '583.0']","['ProductCD', 'ProductCD', 'ProductCD', 'ProductCD', 'ProductCD', 'ProductCD', 'ProductCD', 'ProductCD', 'ProductCD', 'ProductCD', 'ProductCD', 'ProductCD', 'ProductCD', 'ProductCD', 'ProductCD', 'ProductCD', 'ProductCD', 'ProductCD', 'ProductCD', 'ProductCD', 'ProductCD', 'ProductCD', 'ProductCD', 'ProductCD', 'ProductCD', 'ProductCD', 'ProductCD', 'ProductCD', 'ProductCD', 'TransactionAmt', 'ProductCD', 'ProductCD', 'C1']",1,,addr1,225.0
30,ProductCD,['H' 'R' 'W'],[],1,0.0,addr1,226.0
31,card2,"['111.0' '170.0' '180.0' '194.0' '199.0' '206.0' '225.0' '226.0' '268.0'
 '321.0' '350.0' '360.0' '361.0' '371.0' '381.0' '385.0' '390.0' '393.0'
 '417.0' '433.0' '445.0' '455.0' '476.0' '480.0' '481.0' '490.0' '512.0'
 '513.0' '514.0' '528.0' '543.0' '553.0' '554.0' '555.0' '583.0' '595.0']","['ProductCD', 'ProductCD', 'ProductCD', 'ProductCD', 'ProductCD', 'ProductCD', 'ProductCD', 'ProductCD', 'ProductCD', 'TransactionAmt', 'ProductCD', 'ProductCD', 'ProductCD', 'ProductCD', 'ProductCD', 'ProductCD', 'ProductCD', 'ProductCD', 'ProductCD', 'ProductCD', 'ProductCD', 'ProductCD', 'ProductCD', 'ProductCD', 'ProductCD', 'ProductCD', 'ProductCD', 'ProductCD', 'ProductCD', 'ProductCD', 'ProductCD', 'ProductCD', 'ProductCD', 'ProductCD', 'ProductCD', 'ProductCD']",1,,addr1,231.0
32,ProductCD,['H' 'R' 'W'],[],1,0.0,addr1,251.0
33,ProductCD,['H' 'W'],[],1,0.0,addr1,253.0
34,ProductCD,['C'],[],1,0.0,addr1,258.0
35,card2,"['100.0' '111.0' '115.0' '116.0' '122.0' '126.0' '129.0' '146.0' '152.0'
 '170.0' '174.0' '194.0' '203.0' '206.0' '215.0' '219.0' '225.0' '226.0'
 '248.0' '264.0' '268.0' '269.0' '275.0' '283.0' '284.0' '298.0' '300.0'
 '302.0' '307.0' '310.0' '318.0' '321.0' '327.0' '330.0' '332.0' '343.0'
 '347.0' '360.0' '370.0' '372.0' '388.0' '390.0' '393.0' '399.0' '404.0'
 '418.0' '426.0' '428.0' '431.0' '451.0' '452.0' '453.0' '455.0' '470.0'
 '476.0' '481.0' '490.0' '494.0' '512.0' '514.0' '517.0' '532.0' '543.0'
 '553.0' '554.0' '555.0' '556.0' '562.0' '567.0' '583.0' '586.0']",[],1,0.0,addr1,264.0
36,card2,"['121.0' '161.0' '170.0' '174.0' '181.0' '194.0' '206.0' '215.0' '225.0'
 '242.0' '245.0' '269.0' '298.0' '310.0' '327.0' '330.0' '334.0' '360.0'
 '390.0' '391.0' '399.0' '431.0' '453.0' '455.0' '476.0' '490.0' '494.0'
 '512.0' '513.0' '543.0' '555.0' '562.0' '583.0']",[],1,0.0,addr1,269.0
37,ProductCD,['H' 'R' 'S' 'W'],"['ProductCD', 'C1', 'ProductCD', 'card2']",1,,addr1,272.0
38,ProductCD,['W'],[],1,0.0,addr1,275.0
39,card2,['177.0' '408.0' '500.0' '545.0'],"['ProductCD', 'ProductCD', 'ProductCD', 'ProductCD']",1,,addr1,284.0
40,ProductCD,['H'],[],1,0.0,addr1,296.0
41,card2,"['100.0' '101.0' '110.0' '111.0' '134.0' '161.0' '164.0' '170.0' '181.0'
 '194.0' '196.0' '205.0' '206.0' '215.0' '225.0' '249.0' '261.0' '264.0'
 '267.0' '268.0' '287.0' '297.0' '298.0' '302.0' '313.0' '314.0' '321.0'
 '322.0' '327.0' '343.0' '346.0' '348.0' '360.0' '369.0' '370.0' '371.0'
 '399.0' '401.0' '404.0' '411.0' '418.0' '428.0' '431.0' '433.0' '453.0'
 '455.0' '468.0' '470.0' '472.0' '476.0' '480.0' '481.0' '490.0' '493.0'
 '494.0' '496.0' '497.0' '512.0' '513.0' '514.0' '525.0' '535.0' '539.0'
 '542.0' '543.0' '549.0' '553.0' '555.0' '556.0' '561.0' '562.0' '583.0']",[],1,0.0,addr1,299.0
42,card5,['162.0' '195.0' '224.0' '226.0'],"['ProductCD', 'ProductCD', 'ProductCD', 'ProductCD']",1,,addr1,308.0
43,card5,"['102.0' '117.0' '126.0' '166.0' '194.0' '195.0' '202.0' '219.0' '224.0'
 '226.0']","['ProductCD', 'ProductCD', 'ProductCD', 'ProductCD', 'ProductCD', 'ProductCD', 'ProductCD', 'ProductCD', 'card2', 'ProductCD']",1,,addr1,310.0
44,card2,"['100.0' '111.0' '117.0' '122.0' '136.0' '147.0' '150.0' '158.0' '170.0'
 '174.0' '191.0' '194.0' '199.0' '206.0' '208.0' '215.0' '225.0' '229.0'
 '242.0' '253.0' '268.0' '270.0' '276.0' '287.0' '306.0' '307.0' '310.0'
 '320.0' '321.0' '327.0' '334.0' '343.0' '360.0' '390.0' '396.0' '399.0'
 '404.0' '428.0' '433.0' '445.0' '460.0' '470.0' '476.0' '479.0' '481.0'
 '490.0' '494.0' '510.0' '512.0' '513.0' '514.0' '519.0' '532.0' '537.0'
 '543.0' '553.0' '555.0' '562.0' '583.0' '585.0']",[],1,0.0,addr1,315.0
45,card2,"['100.0' '170.0' '174.0' '194.0' '203.0' '215.0' '227.0' '254.0' '348.0'
 '361.0' '404.0' '417.0' '445.0' '455.0' '481.0' '514.0' '555.0' '579.0'
 '583.0']","['ProductCD', 'ProductCD', 'ProductCD', 'ProductCD', 'ProductCD', 'ProductCD', 'ProductCD', 'ProductCD', 'ProductCD', 'ProductCD', 'ProductCD', 'ProductCD', 'ProductCD', 'ProductCD', 'ProductCD', 'ProductCD', 'ProductCD', 'ProductCD', 'ProductCD']",1,,addr1,324.0
46,card2,"['100.0' '111.0' '122.0' '127.0' '132.0' '154.0' '159.0' '170.0' '174.0'
 '178.0' '181.0' '184.0' '194.0' '197.0' '199.0' '206.0' '216.0' '221.0'
 '225.0' '247.0' '254.0' '259.0' '260.0' '264.0' '268.0' '278.0' '288.0'
 '298.0' '300.0' '320.0' '321.0' '322.0' '327.0' '360.0' '361.0' '369.0'
 '393.0' '399.0' '404.0' '417.0' '428.0' '430.0' '445.0' '450.0' '455.0'
 '464.0' '476.0' '481.0' '484.0' '489.0' '490.0' '494.0' '501.0' '512.0'
 '513.0' '514.0' '520.0' '538.0' '543.0' '551.0' '553.0' '555.0' '558.0'
 '559.0' '561.0' '562.0' '565.0' '568.0' '581.0' '583.0' '584.0' '595.0'
 '597.0']",[],1,0.0,addr1,325.0
47,card2,"['109.0' '111.0' '122.0' '127.0' '161.0' '170.0' '174.0' '194.0' '199.0'
 '205.0' '206.0' '211.0' '215.0' '225.0' '260.0' '268.0' '294.0' '307.0'
 '310.0' '321.0' '343.0' '360.0' '374.0' '390.0' '392.0' '396.0' '398.0'
 '399.0' '449.0' '470.0' '476.0' '490.0' '494.0' '512.0' '513.0' '514.0'
 '529.0' '543.0' '553.0' '555.0' '557.0' '562.0' '583.0' '599.0']",[],1,0.0,addr1,327.0
48,card2,"['100.0' '111.0' '119.0' '122.0' '127.0' '133.0' '134.0' '148.0' '157.0'
 '161.0' '170.0' '171.0' '174.0' '181.0' '182.0' '194.0' '199.0' '203.0'
 '206.0' '215.0' '216.0' '225.0' '226.0' '239.0' '247.0' '264.0' '268.0'
 '269.0' '271.0' '298.0' '303.0' '310.0' '320.0' '321.0' '322.0' '327.0'
 '337.0' '343.0' '360.0' '361.0' '369.0' '373.0' '387.0' '393.0' '399.0'
 '400.0' '404.0' '417.0' '418.0' '428.0' '432.0' '445.0' '450.0' '453.0'
 '454.0' '458.0' '468.0' '476.0' '481.0' '484.0' '489.0' '490.0' '494.0'
 '505.0' '507.0' '512.0' '513.0' '514.0' '517.0' '528.0' '543.0' '553.0'
 '554.0' '555.0' '562.0' '568.0' '583.0']",[],1,0.0,addr1,330.0
49,card2,"['100.0' '111.0' '143.0' '144.0' '155.0' '162.0' '170.0' '172.0' '174.0'
 '194.0' '216.0' '225.0' '264.0' '268.0' '269.0' '298.0' '300.0' '302.0'
 '310.0' '321.0' '327.0' '330.0' '331.0' '360.0' '361.0' '399.0' '418.0'
 '428.0' '437.0' '449.0' '453.0' '470.0' '476.0' '478.0' '481.0' '482.0'
 '490.0' '491.0' '498.0' '512.0' '514.0' '543.0' '553.0' '555.0' '562.0'
 '567.0' '577.0' '583.0']",[],1,0.0,addr1,337.0
50,ProductCD,['H' 'R' 'W'],[],1,0.0,addr1,343.0
51,ProductCD,['C'],[],1,0.0,addr1,346.0
52,ProductCD,['C'],[],1,0.0,addr1,371.0
53,ProductCD,['H' 'R' 'W'],[],1,0.0,addr1,384.0
54,ProductCD,['H' 'R' 'W'],"['ProductCD', 'ProductCD', 'card2']",1,,addr1,387.0
55,ProductCD,['C'],[],1,0.0,addr1,391.0
56,ProductCD,['W'],[],1,0.0,addr1,410.0
57,C13,0.0,"['card2', 'C13']",1,,addr1,420.0
58,ProductCD,['R'],[],1,0.0,addr1,426.0
59,ProductCD,['R' 'W'],"['ProductCD', 'ProductCD']",1,,addr1,428.0
60,ProductCD,['C'],[],1,0.0,addr1,430.0
61,ProductCD,['C'],[],1,0.0,addr1,431.0
62,card2,"['111.0' '122.0' '145.0' '170.0' '174.0' '194.0' '215.0' '225.0' '264.0'
 '269.0' '298.0' '310.0' '321.0' '326.0' '327.0' '360.0' '369.0' '399.0'
 '418.0' '429.0' '453.0' '455.0' '480.0' '481.0' '490.0' '494.0' '514.0'
 '543.0' '550.0' '555.0' '566.0' '572.0' '583.0']",[],1,0.0,addr1,433.0
63,ProductCD,['H' 'R' 'W'],[],1,0.0,addr1,436.0
64,card2,"['100.0' '102.0' '111.0' '113.0' '170.0' '174.0' '192.0' '194.0' '203.0'
 '205.0' '217.0' '225.0' '232.0' '250.0' '251.0' '264.0' '268.0' '269.0'
 '298.0' '303.0' '310.0' '312.0' '321.0' '327.0' '336.0' '355.0' '360.0'
 '369.0' '376.0' '381.0' '399.0' '404.0' '420.0' '436.0' '446.0' '453.0'
 '465.0' '476.0' '478.0' '487.0' '490.0' '514.0' '534.0' '543.0' '548.0'
 '553.0' '555.0' '562.0' '567.0' '575.0' '583.0' '588.0' '589.0']",[],1,0.0,addr1,441.0
65,ProductCD,['H' 'R' 'W'],[],1,0.0,addr1,444.0
66,ProductCD,['W'],[],1,0.0,addr1,445.0
67,ProductCD,['H' 'W'],[],1,0.0,addr1,448.0
68,ProductCD,['C'],[],1,0.0,addr1,453.0
69,card2,['103.0' '375.0' '459.0' '500.0' '545.0'],"['ProductCD', 'ProductCD', 'ProductCD', 'ProductCD', 'ProductCD']",1,,addr1,465.0
70,card2,"['100.0' '122.0' '170.0' '185.0' '194.0' '199.0' '206.0' '216.0' '222.0'
 '258.0' '268.0' '321.0' '327.0' '360.0' '399.0' '445.0' '490.0' '512.0'
 '528.0' '555.0' '556.0' '583.0']","['ProductCD', 'ProductCD', 'ProductCD', 'ProductCD', 'ProductCD', 'ProductCD', 'ProductCD', 'ProductCD', 'ProductCD', 'ProductCD', 'ProductCD', 'ProductCD', 'ProductCD', 'ProductCD', 'ProductCD', 'ProductCD', 'ProductCD', 'ProductCD', 'ProductCD', 'ProductCD', 'ProductCD', 'ProductCD']",1,,addr1,469.0
71,card5,"['102.0' '117.0' '126.0' '150.0' '162.0' '166.0' '190.0' '195.0' '202.0'
 '219.0' '224.0' '226.0' '236.0']",[],1,0.0,addr1,472.0
72,card2,"['100.0' '111.0' '122.0' '170.0' '174.0' '194.0' '199.0' '203.0' '206.0'
 '215.0' '262.0' '264.0' '268.0' '269.0' '298.0' '300.0' '318.0' '321.0'
 '327.0' '333.0' '360.0' '361.0' '369.0' '428.0' '431.0' '455.0' '470.0'
 '476.0' '490.0' '494.0' '530.0' '543.0' '548.0' '553.0' '555.0' '562.0'
 '567.0']",[],1,0.0,addr1,476.0
73,card2,"['111.0' '122.0' '127.0' '167.0' '170.0' '194.0' '206.0' '215.0' '247.0'
 '265.0' '275.0' '301.0' '302.0' '321.0' '327.0' '343.0' '346.0' '360.0'
 '373.0' '391.0' '399.0' '404.0' '455.0' '470.0' '476.0' '490.0' '512.0'
 '514.0' '529.0' '532.0' '543.0' '555.0' '583.0' '593.0']","['ProductCD', 'ProductCD', 'ProductCD', 'ProductCD', 'ProductCD', 'ProductCD', 'ProductCD', 'ProductCD', 'ProductCD', 'ProductCD', 'ProductCD', 'ProductCD', 'ProductCD', 'ProductCD', 'ProductCD', 'ProductCD', 'ProductCD', 'ProductCD', 'ProductCD', 'ProductCD', 'ProductCD', 'ProductCD', 'ProductCD', 'ProductCD', 'ProductCD', 'ProductCD', 'ProductCD', 'ProductCD', 'ProductCD', 'ProductCD', 'ProductCD', 'ProductCD', 'ProductCD', 'ProductCD']",1,,addr1,485.0
74,ProductCD,['C'],[],1,0.0,addr1,486.0
75,ProductCD,['H' 'W'],[],1,0.0,addr1,492.0
76,ProductCD,['H' 'R' 'W'],[],1,0.0,addr1,494.0
77,card2,"['111.0' '170.0' '194.0' '215.0' '232.0' '272.0' '310.0' '321.0' '360.0'
 '383.0' '390.0' '453.0' '455.0' '470.0' '476.0' '477.0' '479.0' '490.0'
 '491.0' '512.0' '528.0' '532.0' '543.0' '555.0' '583.0' '585.0' '594.0']",[],1,0.0,addr1,498.0
78,ProductCD,['H' 'W'],[],1,0.0,addr1,502.0
79,ProductCD,['C'],[],1,0.0,addr1,507.0
80,ProductCD,['C'],[],1,0.0,addr1,508.0
81,card2,['375.0' '415.0' '438.0' '500.0'],"['ProductCD', 'ProductCD', 'ProductCD', 'ProductCD']",1,,addr1,511.0
82,C13,0.0,"['card2', 'card5']",1,,addr1,512.0
83,ProductCD,['C'],[],1,0.0,addr1,527.0
84,ProductCD,['H' 'R'],[],1,0.0,addr1,536.0
85,ProductCD,['H' 'R' 'W'],[],2,0.0,C9,5.0
86,card2,['321.0' '411.0'],"['ProductCD', 'ProductCD']",2,,C9,6.0
87,ProductCD,['W'],[],2,0.0,card2,101.0
88,ProductCD,['H'],[],2,0.0,card2,111.0
89,ProductCD,['R'],[],2,0.0,card2,119.0
90,ProductCD,['W'],[],2,0.0,card2,122.0
91,ProductCD,['W'],[],2,0.0,card2,126.0
92,ProductCD,['W'],[],2,0.0,card2,127.0
93,ProductCD,['H' 'S' 'W'],[],2,0.0,card2,161.0
94,ProductCD,['R' 'W'],[],2,0.0,card2,170.0
95,ProductCD,['R' 'W'],[],2,0.0,card2,174.0
96,card5,['141.0' '226.0'],"['ProductCD', 'ProductCD']",2,,card2,181.0
97,ProductCD,['W'],[],2,0.0,card2,194.0
98,ProductCD,['W'],[],2,0.0,card2,199.0
99,ProductCD,['W'],[],2,0.0,card2,206.0
100,C6,0.0,"['C13', 'ProductCD']",2,,card2,225.0
101,ProductCD,['W'],[],2,0.0,card2,237.0
102,ProductCD,['W'],[],2,0.0,card2,239.0
103,ProductCD,['W'],[],2,0.0,card2,253.0
104,ProductCD,['W'],[],2,0.0,card2,264.0
105,ProductCD,['W'],[],2,0.0,card2,268.0
106,ProductCD,['W'],[],2,0.0,card2,269.0
107,ProductCD,['W'],[],2,0.0,card2,297.0
108,ProductCD,['W'],[],2,0.0,card2,300.0
109,ProductCD,['W'],[],2,0.0,card2,303.0
110,ProductCD,['S' 'W'],"['ProductCD', 'ProductCD']",2,,card2,307.0
111,ProductCD,['W'],[],2,0.0,card2,321.0
112,ProductCD,['H' 'S' 'W'],[],2,0.0,card2,327.0
113,ProductCD,['W'],[],2,0.0,card2,343.0
114,ProductCD,['W'],[],2,0.0,card2,360.0
115,ProductCD,['W'],[],2,0.0,card2,369.0
116,ProductCD,['W'],[],2,0.0,card2,384.0
117,ProductCD,['W'],[],2,0.0,card2,387.0
118,ProductCD,['W'],[],2,0.0,card2,391.0
119,ProductCD,['R'],[],2,0.0,card2,399.0
120,ProductCD,['W'],[],2,0.0,card2,400.0
121,ProductCD,['W'],[],2,0.0,card2,404.0
122,ProductCD,['W'],[],2,0.0,card2,433.0
123,C11,0.0,"['ProductCD', 'ProductCD']",2,,card2,445.0
124,ProductCD,['W'],[],2,0.0,card2,449.0
125,ProductCD,['W'],[],2,0.0,card2,453.0
126,ProductCD,['W'],[],2,0.0,card2,472.0
127,ProductCD,['W'],[],2,0.0,card2,476.0
128,ProductCD,['W'],[],2,0.0,card2,480.0
129,ProductCD,['W'],[],2,0.0,card2,490.0
130,ProductCD,['W'],[],2,0.0,card2,512.0
131,ProductCD,['H' 'W'],[],2,0.0,card2,514.0
132,ProductCD,['W'],[],2,0.0,card2,543.0
133,ProductCD,['W'],[],2,0.0,card2,544.0
134,ProductCD,['W'],[],2,0.0,card2,554.0
135,ProductCD,['W'],[],2,0.0,card2,555.0
136,ProductCD,['W'],[],2,0.0,card2,560.0
137,ProductCD,['R'],[],2,0.0,card2,562.0
138,ProductCD,['W'],[],2,0.0,card2,571.0
139,ProductCD,['W'],[],2,0.0,card2,575.0
140,ProductCD,['R' 'S' 'W'],[],2,0.0,card2,583.0
141,ProductCD,['W'],[],2,0.0,card2,100.0
142,ProductCD,['W'],[],2,0.0,card2,106.0
143,ProductCD,['W'],[],2,0.0,card2,110.0
144,ProductCD,['H' 'R' 'W'],[],2,0.0,card2,111.0
145,ProductCD,['W'],[],2,0.0,card2,122.0
